,link,title
1145,http://pittsburghpa.gov/publicsafety/blotterview/1145,"Pittsburgh Bureau of Fire, Police and EMS Respond to 2-Alarm Fire in Hazelwood - 03.11.2021"
1146,http://pittsburghpa.gov/publicsafety/blotterview/1146,Police Respond to Pedestrian Hit and Run in Allentown - 03.11.2021
1143,http://pittsburghpa.gov/publicsafety/blotterview/1143,Three People Shot on North Side - 03.09.2021
1141,http://pittsburghpa.gov/publicsafety/blotterview/1141,UPDATE: Police and EMS Responded to a male found shot on Frankstown Avenue - 03.06.2021
1142,http://pittsburghpa.gov/publicsafety/blotterview/1142,Police Responded To a Shotspotter Alert in Terrace Village - 03.06.2021
1139,http://pittsburghpa.gov/publicsafety/blotterview/1139,EMS and Police Responded To Shotspotter Alerts in Sheraden - 03.06.2021
1140,http://pittsburghpa.gov/publicsafety/blotterview/1140,Police Responded to a Shotspotter Alert in Homewood South - 03.05.2021
1137,http://pittsburghpa.gov/publicsafety/blotterview/1137,EMS. Fire and Police Responded To a Female Discovered Deceased In Her Home - 03.04.2021
1138,http://pittsburghpa.gov/publicsafety/blotterview/1138,Police Respond to Discovery of Remains near VA Hospital in Oakland  - 03.04.2021
1135,http://pittsburghpa.gov/publicsafety/blotterview/1135,SWAT Responds to Reported Abduction - 03.03.2021
1136,http://pittsburghpa.gov/publicsafety/blotterview/1136,Police Seek the Public's Help to Locate Missing and Endangered Woman - 03.03.2021
1134,http://pittsburghpa.gov/publicsafety/blotterview/1134,SWAT Responded To a Home in Elliott - 03.02.2021
1131,http://pittsburghpa.gov/publicsafety/blotterview/1131,SWAT Responded To a Home in Perry North - 03.02.2021
1133,http://pittsburghpa.gov/publicsafety/blotterview/1133,Homicide Suspect Turns Herself in to Police - 03.02.2021
1132,http://pittsburghpa.gov/publicsafety/blotterview/1132,Police and EMS Responded to A Collision with Gunshot Wound Victim - 03.02.2021
1130,http://pittsburghpa.gov/publicsafety/blotterview/1130,Police Investigate Overnight Armed Robberies - 03.01.2021
1128,http://pittsburghpa.gov/publicsafety/blotterview/1128,FOUND: Missing Person Located (Update) - 02.27.2021
1129,http://pittsburghpa.gov/publicsafety/blotterview/1129,One Arrested in Overnight Shooting - 02.27.2021
1104,http://pittsburghpa.gov/publicsafety/blotterview/1104,UPDATE: Warrant Issued for Feb. 8 Homicide - 02.26.2021
1126,http://pittsburghpa.gov/publicsafety/blotterview/1126,Pittsburgh Police Make Drug Bust and Arrest in Homewood North - 02.25.2021
1127,http://pittsburghpa.gov/publicsafety/blotterview/1127,UPDATE: Missing Teen Alert - 02.25.2021
1125,http://pittsburghpa.gov/publicsafety/blotterview/1125,Pittsburgh Police Release Uniform Crime Report Statistics for First Month of the Year  - 02.23.2021
1124,http://pittsburghpa.gov/publicsafety/blotterview/1124,No Injuries in 2-Alarm Fire - 02.22.2021
1123,http://pittsburghpa.gov/publicsafety/blotterview/1123,UPDATE: Police and EMS responded to a male shot in the Strip District  - 02.21.2021
1120,http://pittsburghpa.gov/publicsafety/blotterview/1120,SWAT Responded To an Apartment In Lincoln-Leminton - 02.20.2021
1122,http://pittsburghpa.gov/publicsafety/blotterview/1122,UPDATE: Police Seek the Public's Help to Locate Missing and Endangered Female - 02.20.2021
1121,http://pittsburghpa.gov/publicsafety/blotterview/1121,EMS and Police Responded to a Male Stabbed in South Side - 02.19.2021
1119,http://pittsburghpa.gov/publicsafety/blotterview/1119,Police Responded To a Shots Fired Call in East Allegheny - 02.16.2021
1118,http://pittsburghpa.gov/publicsafety/blotterview/1118,"Police, EMS Respond to 9-1-1 Call for Juvenile Shot in Larimer - 02.16.2021"
1117,http://pittsburghpa.gov/publicsafety/blotterview/1117,Pittsburgh Police Respond to Stabbing Incident in Brighton Heights - 02.14.2021
1115,http://pittsburghpa.gov/publicsafety/blotterview/1115,Disorderly Male Arrested Downtown After Aggravated Assault on Police Officer - 02.14.2021
1114,http://pittsburghpa.gov/publicsafety/blotterview/1114,Public Safety Urges Motorists to Avoid Driving Due to Icy Conditions - 02.14.2021
1116,http://pittsburghpa.gov/publicsafety/blotterview/1116,"First Responders Encounter Icy, Dangerous Conditions While Responding to Emergencies - 02.14.2021"
1113,http://pittsburghpa.gov/publicsafety/blotterview/1113,"Pittsburgh Bureau of Fire Responds to Residential Structure Fire, One Deceased - 02.13.2021"
1112,http://pittsburghpa.gov/publicsafety/blotterview/1112,UPDATE: ALERT: Police Searching for Missing Man - 02.12.2021
1109,http://pittsburghpa.gov/publicsafety/blotterview/1109,"SVU Makes Sex Assault Arrest, Continues Investigation - 02.12.2021"
1110,http://pittsburghpa.gov/publicsafety/blotterview/1110,Police Responded To a Pick-up Truck into a Gas Station - 02.12.2021
1111,http://pittsburghpa.gov/publicsafety/blotterview/1111,Pittsburgh Police Release Annual Uniform Crime Report Statistics for 2020 - 02.12.2021
1108,http://pittsburghpa.gov/publicsafety/blotterview/1108,UPDATE: Police Seek the Public's Help to Locate Missing and Endangered Female - 02.11.2021
1105,http://pittsburghpa.gov/publicsafety/blotterview/1105,UPDATE: Police Seek the Public's Help to Locate Missing and Endangered male - 02.09.2021
1106,http://pittsburghpa.gov/publicsafety/blotterview/1106,US Marshals and Pittsburgh Bureau of Police Make an Arrest For A June 2020 Homicide - 02.09.2021
1107,http://pittsburghpa.gov/publicsafety/blotterview/1107,UPDATE: Pittsburgh Bureau of Fire Responds for 3-Alarm Fire in Allentown  - 02.09.2021
1103,http://pittsburghpa.gov/publicsafety/blotterview/1103,Pittsburgh Bureau of Fire Responds to 4-Alarm Fire on the South Side - 02.08.2021
1102,http://pittsburghpa.gov/publicsafety/blotterview/1102,"EMS, Fire, and Police Responded To a Fatal Single-Vehicle Collision - 02.06.2021"
1101,http://pittsburghpa.gov/publicsafety/blotterview/1101,"EMS, Fire, and Police Responded To a Male Struck By Vehicle in Homewood - 02.06.2021"
1100,http://pittsburghpa.gov/publicsafety/blotterview/1100,UPDATE: Search continues for Thomas Hughes  - 02.05.2021
1099,http://pittsburghpa.gov/publicsafety/blotterview/1099,ALERT: Downtown Road Closures Saturday Morning - 02.05.2021
1098,http://pittsburghpa.gov/publicsafety/blotterview/1098,Police Responded To Reported Shots Fired in Downtown - 02.03.2021
1097,http://pittsburghpa.gov/publicsafety/blotterview/1097,"One Stabbed, One arrested in Southside Fight - 02.02.2021"
1094,http://pittsburghpa.gov/publicsafety/blotterview/1094,Arrest made in Bomb Threat - 02.02.2021
1095,http://pittsburghpa.gov/publicsafety/blotterview/1095,Police Investigate Downtown Death - 02.02.2021
1096,http://pittsburghpa.gov/publicsafety/blotterview/1096,Police Warn Drivers After Increased Vehicle Thefts in January     - 02.02.2021
1093,http://pittsburghpa.gov/publicsafety/blotterview/1093,Police Respond to Armed Business Robbery on Frankstown Avenue - 01.31.2021
1091,http://pittsburghpa.gov/publicsafety/blotterview/1091,"Police, Fire, EMS Respond for Pedestrians Struck by Vehicle in Lawrenceville - 01.30.2021"
1089,http://pittsburghpa.gov/publicsafety/blotterview/1089,"UPDATE 3 : Police, Fire and EMS Respond to Fatal Two-Vehicle Collision on Route 28 - 01.30.2021"
1090,http://pittsburghpa.gov/publicsafety/blotterview/1090,Police Respond to Call for Person Struck by Train  - 01.30.2021
1092,http://pittsburghpa.gov/publicsafety/blotterview/1092,Police Respond to Armed Carjacking on the South Side - 01.30.2021
1088,http://pittsburghpa.gov/publicsafety/blotterview/1088,Pittsburgh Police Release Uniform Crime Report Numbers for December - 01.29.2021
1087,http://pittsburghpa.gov/publicsafety/blotterview/1087,"Police, EMS Respond for Male Shot Inside Home - 01.29.2021"
1085,http://pittsburghpa.gov/publicsafety/blotterview/1085,UPDATE: Police Respond For Shotspotter Alert in Hazelwood - 01.27.2021
1083,http://pittsburghpa.gov/publicsafety/blotterview/1083,Pittsburgh Bureau of Fire Responds to 2-Alarm Fire in Sheraden - 01.27.2021
1084,http://pittsburghpa.gov/publicsafety/blotterview/1084,UPDATE: Police Seek the Public's Help to Locate Missing and Endangered Juvenile male - 01.27.2021
1086,http://pittsburghpa.gov/publicsafety/blotterview/1086,SWAT Responds for Barricade and Hostage Situation Inside East Liberty Apartment Building - 01.27.2021
1082,http://pittsburghpa.gov/publicsafety/blotterview/1082,"Police, EMS Respond to Altercation Inside Business - 01.26.2021"
1081,http://pittsburghpa.gov/publicsafety/blotterview/1081,UPDATE 2: MISSING PERSON ALERT - 01.24.2021
1080,http://pittsburghpa.gov/publicsafety/blotterview/1080,"EMS, Fire and Police Responded to Home Set On Fire In Allentown - 01.20.2021"
1079,http://pittsburghpa.gov/publicsafety/blotterview/1079,A November 2020 Assault Now Investigated As Homicide - 01.19.2021
1078,http://pittsburghpa.gov/publicsafety/blotterview/1078,UPDATE: Police Seek the Public's Help to Locate Missing and Endangered Juvenile Female - 01.18.2021
1077,http://pittsburghpa.gov/publicsafety/blotterview/1077,Juvenile Shot in Back in Stable Condition - 01.17.2021
1075,http://pittsburghpa.gov/publicsafety/blotterview/1075,Man Dies in Overnight Shooting - 01.16.2021
1076,http://pittsburghpa.gov/publicsafety/blotterview/1076,Fatal West End Shooting UPDATE - 01.16.2021
1073,http://pittsburghpa.gov/publicsafety/blotterview/1073,Two Pedestrians Injured After Being Struck by Vehicle - 01.15.2021
1072,http://pittsburghpa.gov/publicsafety/blotterview/1072,Body Found on North Side - 01.15.2021
1074,http://pittsburghpa.gov/publicsafety/blotterview/1074,"One Dead, One in Critical Condition After West End Shooting - 01.15.2021"
1071,http://pittsburghpa.gov/publicsafety/blotterview/1071,UPDATE: Shooting Victim Located in Homewood - 01.14.2021
1070,http://pittsburghpa.gov/publicsafety/blotterview/1070,River Rescue Pulls Man From Ohio River - 01.14.2021
1068,http://pittsburghpa.gov/publicsafety/blotterview/1068,Police Investigate Armed Robbery - 01.13.2021
1069,http://pittsburghpa.gov/publicsafety/blotterview/1069,Male Shot in Stable Condition - 01.13.2021
1067,http://pittsburghpa.gov/publicsafety/blotterview/1067,UPDATE: Police LOCATE Missing Man - 01.11.2021
1066,http://pittsburghpa.gov/publicsafety/blotterview/1066,UPDATE: Police Locate Missing 12-Year-Old Girl - 01.11.2021
1065,http://pittsburghpa.gov/publicsafety/blotterview/1065,Police and EMS Responded To a Male Shot In Northview Heights - 01.09.2021
1063,http://pittsburghpa.gov/publicsafety/blotterview/1063,Police Investigate Shotspotter Alert in Allentown - 01.09.2021
1064,http://pittsburghpa.gov/publicsafety/blotterview/1064,Vehicle Involved in Armed Robbery Crashes - Police Extricate Two Occupants - 01.09.2021
1062,http://pittsburghpa.gov/publicsafety/blotterview/1062,SWAT Responds for Domestic Incident and Possible Barricaded Male - 01.08.2021
1060,http://pittsburghpa.gov/publicsafety/blotterview/1060,UPDATE: Special Victims Unit Detectives Seek Assistance in Locating Missing At Risk Male - 01.07.2021
1059,http://pittsburghpa.gov/publicsafety/blotterview/1059,UPDATE: Police Seek the Public's Help to Locate Missing and Vulnerable Man - 01.07.2021
1061,http://pittsburghpa.gov/publicsafety/blotterview/1061,Police Investigate Shots Fired - Gunshot Victim Treated at the Hospital - 01.07.2021
1058,http://pittsburghpa.gov/publicsafety/blotterview/1058,UPDATE: Police Search for Missing Female Last Seen in Windgap - 01.06.2021
1057,http://pittsburghpa.gov/publicsafety/blotterview/1057,UPDATE 2: Male Wanted for Robbery after Puppy Stolen from Owner Near Frick Park Environmental Center - 01.05.2021
1055,http://pittsburghpa.gov/publicsafety/blotterview/1055,Police Respond for Deceased Male Under the Birmingham Bridge - 01.04.2021
1056,http://pittsburghpa.gov/publicsafety/blotterview/1056,Pittsburgh Bureau of Fire Responds to 2-Alarm Residential Structure Fire in Beechview - 01.04.2021
1054,http://pittsburghpa.gov/publicsafety/blotterview/1054,"UPDATE: Pittsburgh Police, FBI, ATF Investigate Two Separate Explosives Incidents - 01.04.2021"
1053,http://pittsburghpa.gov/publicsafety/blotterview/1053,Police Responded To A Male Shot in Marshall-Shadeland - 01.04.2021
1052,http://pittsburghpa.gov/publicsafety/blotterview/1052,"UPDATE: Police, Fire Investigation Unit and Bomb Squad Investigate IED in Lawrenceville and Reported Explosion in the Hill District - 01.03.2021"
1051,http://pittsburghpa.gov/publicsafety/blotterview/1051,"Police, EMS Respond for Unresponsive Female in Allegheny West - 01.02.2021"
1050,http://pittsburghpa.gov/publicsafety/blotterview/1050,Police Responded To A Shotspotter Alert on Chauncey Drive - 12.31.2020
931,http://pittsburghpa.gov/publicsafety/blotterview/931,UPDATE: Police Make Arrest in October Homicide - 12.31.2020
1049,http://pittsburghpa.gov/publicsafety/blotterview/1049,"EMS, Fire, and Police Responded To an Injured Construction Worker - 12.31.2020"
1048,http://pittsburghpa.gov/publicsafety/blotterview/1048,Woman Arrested on DUI Charges After Striking Police Vehicle - 12.30.2020
1047,http://pittsburghpa.gov/publicsafety/blotterview/1047,Man Arrested for Stabbing Another Man in Face - 12.29.2020
1046,http://pittsburghpa.gov/publicsafety/blotterview/1046,UPDATE: Police Locate Missing West End Man - 12.28.2020
1044,http://pittsburghpa.gov/publicsafety/blotterview/1044,SWAT Responds to Domestic Incident - 12.27.2020
1045,http://pittsburghpa.gov/publicsafety/blotterview/1045,SWAT Incident Ends Without Incident - 12.27.2020
1043,http://pittsburghpa.gov/publicsafety/blotterview/1043,Pedestrian Struck by Vehicle - 12.26.2020
1042,http://pittsburghpa.gov/publicsafety/blotterview/1042,Four Arrested in Western Pa. Fugitive Taskforce Roundup - 12.23.2020
1032,http://pittsburghpa.gov/publicsafety/blotterview/1032,UPDATE: Police Make Arrest in Dec. 15 Shooting - 12.23.2020
835,http://pittsburghpa.gov/publicsafety/blotterview/835,UPDATE: Police Make Arrest in Fatal Shooting - 12.22.2020
1041,http://pittsburghpa.gov/publicsafety/blotterview/1041,UPDATE: Dog Rescued from Home with Farm Animals has Nine Puppies - 12.22.2020
1040,http://pittsburghpa.gov/publicsafety/blotterview/1040,UPDATE: Police Seek the Public's Help to Locate Missing Man - 12.21.2020
1039,http://pittsburghpa.gov/publicsafety/blotterview/1039,UPDATE 2: Suspect in Custody for Hill District Shooting - 12.21.2020
1038,http://pittsburghpa.gov/publicsafety/blotterview/1038,"EMS, Fire, and Police Responded To A 1-Alarm Fire In Crafton Heights - 12.19.2020"
1037,http://pittsburghpa.gov/publicsafety/blotterview/1037,SWAT Called to Mount Washington Residence for Warrant Subject Barricaded Inside  - 12.17.2020
1036,http://pittsburghpa.gov/publicsafety/blotterview/1036,"Police, Fire, and EMS Responded To A Male In Crisis - 12.17.2020"
1033,http://pittsburghpa.gov/publicsafety/blotterview/1033,Pittsburgh Firefighters Responded To a Fire In Greenfield - 12.16.2020
1035,http://pittsburghpa.gov/publicsafety/blotterview/1035,UPDATE: Police Seek the Public's Help to Locate Missing 78-Year-Old Man - 12.16.2020
1034,http://pittsburghpa.gov/publicsafety/blotterview/1034,Pittsburgh Police Search for Driver Involved in Hit and Run with Pedestrian - 12.16.2020
1031,http://pittsburghpa.gov/publicsafety/blotterview/1031,Police Continue Search for Homicide Suspect - 12.15.2020
1030,http://pittsburghpa.gov/publicsafety/blotterview/1030,"Police, EMS Respond for Person Stabbed on North Shore - 12.13.2020"
1029,http://pittsburghpa.gov/publicsafety/blotterview/1029,"Police, Medics Respond for Woman Injured by Dog - 12.13.2020"
1028,http://pittsburghpa.gov/publicsafety/blotterview/1028,New Information in Search for Missing East Liberty Woman - 12.12.2020
